f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,label
60.13333333333349,99.82222222222202,60.070833333333454,74.71111111111102,133.5624999999996,99.82222222222202,117.87946428571406,74.71111111111102,5.408333333333353,6.755555555555532,5.712500000000021,6.551111111111091,8.071428571428552,6.755555555555532,7.995535714285695,6.551111111111091,0.2268310331828818,0.1728270510780427,0.17924809805170852,0.14343743979641213,0.1551476341437348,0.1728270510780427,0.12205422914795463,0.14343743979641213,0.06353312784157047,0.06324555320336735,0.06468406123441682,0.05904591224705048,0.05947728836818845,0.06324555320336735,0.05888797302800402,0.05904591224705048,0.8052738117766037,0.6598726906880166,0.7981874561297534,0.749270798806762,0.5522243817123258,0.6598726906880166,0.5745510806896139,0.749270798806762,0.5012101715686275,0.052997667013926615,0.4872395833333334,0.046686831467424306,0.4321384803921569,0.05771225345458058,0.140625,paved
28.637500000000056,30.035555555555515,32.866666666666696,47.28888888888883,54.870535714285424,30.035555555555515,58.02678571428547,47.28888888888883,3.662500000000003,3.6799999999999944,4.000000000000009,4.3288888888888835,4.575892857142833,3.6799999999999944,5.044642857142828,4.3288888888888835,0.2613513543692973,0.24922862520080724,0.23759496202172734,0.2765075694545146,0.2522876630062887,0.24922862520080724,0.21782221358731516,0.2765075694545146,0.08170279812969827,0.08128596070298619,0.07905694150420953,0.08520128672302589,0.08072830946439737,0.08128596070298619,0.0840543320703688,0.08520128672302589,0.6532086118852243,0.6155209627109314,0.5936889928246548,0.40214747428534897,0.31315590256646236,0.6155209627109314,0.276257236676933,0.40214747428534897,0.4520373774509805,0.028951050883435345,0.44249387254901973,0.025135529137203554,0.37576593137254904,0.025880466331224136,0.05078125,unpaved
98.17916666666683,201.27111111111066,220.08750000000026,257.186666666666,193.12946428571288,201.27111111111066,345.75446428571183,257.186666666666,5.954166666666683,8.817777777777744,9.412500000000021,10.191111111111075,8.531249999999948,8.817777777777744,12.26339285714278,10.191111111111075,0.21425003642188623,0.1613524198905756,0.14661469973031468,0.1347404167181662,0.18430177767722045,0.1613524198905756,0.09395320607935922,0.1347404167181662,0.0688446318410762,0.06455928465037288,0.05965758776365134,0.061584028713559724,0.06329217356588245,0.06455928465037288,0.059728072144015695,0.061584028713559724,0.7713717358272033,0.48884312653319134,0.4611350113531319,0.34690276313465923,0.5212253396228501,0.48884312653319134,0.02874585598041156,0.34690276313465923,0.526593137254902,0.0559305723766034,0.5039368872549019,0.05943210319592934,0.4420036764705883,0.06747126979057484,0.2421875,unpaved
28.970833333333392,63.884444444444405,38.17916666666675,37.36444444444439,64.63839285714265,63.884444444444405,82.0624999999996,37.36444444444439,3.929166666666672,5.937777777777761,4.729166666666683,4.617777777777762,6.120535714285707,5.937777777777761,6.88392857142853,4.617777777777762,0.2654706444047328,0.18650450673752333,0.2135019809815698,0.21614732545355184,0.1732373487076599,0.18650450673752333,0.14991038966455678,0.21614732545355184,0.07046472718869906,0.06659255139454066,0.06776439986371087,0.06718318425702638,0.06659122272400116,0.06659255139454066,0.06281806821192083,0.06718318425702638,0.8652541086729103,0.696435051283577,0.8155289398035144,0.822595886216585,0.6977947130641917,0.696435051283577,0.5809127777609274,0.822595886216585,0.44600183823529416,0.05430700165859686,0.4374540441176471,0.0360346966943511,0.3713848039215687,0.03584757829233686,0.078125,unpaved
72.56250000000018,112.3822222222219,85.87916666666682,120.99999999999982,167.11160714285666,112.3822222222219,127.8616071428568,120.99999999999982,6.170833333333352,7.555555555555533,6.745833333333349,8.102222222222212,9.236607142857128,7.555555555555533,7.986607142857131,8.102222222222212,0.18478455092486318,0.16907669531650568,0.18576061598262095,0.1615103248225747,0.17161148600790097,0.16907669531650568,0.16919059271354991,0.1615103248225747,0.0682112730989372,0.06425258797689302,0.06699139662838978,0.06674069963413862,0.06407455399288965,0.06425258797689302,0.06399674636978304,0.06674069963413862,0.7244047669482475,0.5779981207273911,0.671429361387748,0.5446100734091722,0.38101509855839893,0.5779981207273911,0.5123616841775461,0.5446100734091722,0.3192095588235294,0.04332024424065799,0.3664675245098039,0.04685755304155226,0.32011335784313727,0.04411202721133713,0.234375,unpaved
400.0750000000008,1233.5466666666618,862.2333333333363,937.5822222222183,975.5535714285625,1233.5466666666618,1767.9241071428398,937.5822222222183,15.658333333333367,25.982222222222088,20.675000000000058,23.244444444444337,23.99107142857122,25.982222222222088,31.004464285714022,23.244444444444337,0.07168935607903837,0.031231847610224482,0.06421707093263325,0.05253688466698275,0.04539028712613733,0.031231847610224482,0.04397356318173719,0.05253688466698275,0.048501861361761676,0.048989794855663384,0.04805234414446161,0.04898979485566336,0.05021081196072265,0.048989794855663384,0.04869960765462326,0.04898979485566336,0.7858944852800785,0.37088165604171536,0.5487951940330104,0.5202362440098895,0.4787853232594405,0.37088165604171536,0.11034679269796936,0.5202362440098895,0.5657781862745097,0.11994960299111203,0.5431525735294117,0.11465349799260798,0.471859681372549,0.14864990781517037,0.72265625,unpaved
527.3250000000011,1013.0977777777742,678.3583333333341,731.1955555555525,1146.6562499999882,1013.0977777777742,1565.8571428571279,731.1955555555525,16.500000000000036,22.244444444444365,19.816666666666716,20.39555555555549,26.08482142857118,22.244444444444365,31.098214285714015,20.39555555555549,0.12034895023383498,0.06713694531894993,0.07085007740600695,0.06075458592838726,0.04225332743324558,0.06713694531894993,0.025505431514842268,0.06075458592838726,0.04859126579037748,0.049987652796453085,0.048232653761625915,0.04817662975261938,0.04849455576428619,0.049987652796453085,0.048185341841345326,0.04817662975261938,0.8610926758594959,0.7334964156767482,0.819162151811112,0.8047170125538096,0.70366536762985,0.7334964156767482,0.5699247288269019,0.8047170125538096,0.667141544117647,0.16707045343177662,0.6100183823529411,0.17415095056776958,0.5488357843137256,0.1845491296148258,0.7578125,damaged
130.50000000000023,273.106666666666,249.31250000000065,301.9599999999991,300.0223214285691,273.106666666666,589.3883928571377,301.9599999999991,8.066666666666691,11.995555555555505,10.395833333333353,11.773333333333294,12.83482142857133,11.995555555555505,16.977678571428438,11.773333333333294,0.1399149444490566,0.09388792301053045,0.1270582587294585,0.13083022376737927,0.09240880937775517,0.09388792301053045,0.06663810141936542,0.13083022376737927,0.05262221225131276,0.05416025603090608,0.05270462766947285,0.053147825524894825,0.05263315233281908,0.05416025603090608,0.05244348269852944,0.053147825524894825,0.9211244384544387,0.7841767788479961,0.8096557200657094,0.7706937861780772,0.8148369172155795,0.7841767788479961,0.4807778305967067,0.7706937861780772,0.5907475490196078,0.11429059478149328,0.5455729166666666,0.11362911264776382,0.4752604166666667,0.11604910002349167,0.44921875,unpaved
665.0791666666688,1279.9377777777722,932.8000000000011,1146.942222222219,1542.2455357142728,1279.9377777777722,2172.535714285694,1146.942222222219,18.39583333333338,25.262222222222164,21.28333333333341,24.613333333333202,29.602678571428335,25.262222222222164,34.74999999999969,24.613333333333202,0.05978733003858135,0.07664129958053195,0.04477362491141914,0.07629122511127581,0.06349537658151122,0.07664129958053195,0.04089520038617313,0.07629122511127581,0.048232653761626,0.049590919120936265,0.04832255626976334,0.04909049340972097,0.04971218181098188,0.049590919120936265,0.049005576785937366,0.04909049340972097,0.8685708431096459,0.7467239436098482,0.8115805671250553,0.7717785006562511,0.698851182294581,0.7467239436098482,0.5579405190046587,0.7717785006562511,0.4270067401960784,0.19147533747544718,0.4467677696078431,0.195660951064015,0.41959252450980394,0.2114022798579117,0.73046875,paved
409.93750000000114,729.8488888888868,704.6541666666676,862.0577777777755,892.6294642857056,729.8488888888868,1385.3303571428437,862.0577777777755,14.762500000000024,19.662222222222162,18.987500000000058,21.835555555555505,22.39732142857121,19.662222222222162,27.857142857142616,21.835555555555505,0.078500162170159,0.051171070347210856,0.07094714937941875,0.04670315092392776,0.06353336703074303,0.051171070347210856,0.03327062373466647,0.04670315092392776,0.04903584289974924,0.05047918529600226,0.047780603921582177,0.04978968111646224,0.04900557678593733,0.05047918529600226,0.04869960765462326,0.04978968111646224,0.8177949205993582,0.6686981247459893,0.6880125655943008,0.6075438507613453,0.6020459044914543,0.6686981247459893,0.3696531318883493,0.6075438507613453,0.4267463235294118,0.14944665461103673,0.44577205882352944,0.12408654066014077,0.3930453431372549,0.14862540970369117,0.70703125,paved
